rating,votes,isbn,author,series,page_count,publisher,reviews,setting,awards,year,genre,title
4.19,"304,778",8483654709,Jamie McGuire,Beautiful,,Suma de letras,"20,763",,Goodreads Choice Nominee for Best Young Adult Fiction (2011),March 1st 2008,Romance,Beautiful Disaster
4.14,"2,942",0439873622,Pam Muñoz Ryan,,,Scholastic Press,390,,,2007,Animals,Paint The Wind
4.15,"1,148",0892131233,A.C. Bhaktivedanta Swami Prabhupāda,,,Bhaktivedanta Book Trust,132,,,1968,Religion,Bhagavad Gita As It Is
3.81,"1,272",0679754857,Joan Didion,,,Vintage International,107,,,1984,Fiction,Democracy
4.12,"287,929",0007368615,Jane Austen,,,Harper Press,"9,440",,,1818,Classics,Persuasion
4.31,"145,035",0099560437,Ernest Cline,,,Arrow Books,"22,786",Prometheus Award for Best Novel (2012),,2011,Science Fiction,Ready Player One
3.40,327,1500495492,Edgar Allan Poe,,,Createspace,15,,,May 7th 1840,Short Stories,The Man of the Crowd
4.02,"359,878",9876122673,James Dashner,,,V&R Editoras,"34,400",Georgia Peach Book Award (2012),,January 1st 2009,Science Fiction,The Maze Runner
3.81,"3,106",044023784X,Julia Alvarez,,,Laurel Leaf,515,,,January 1st 2002,Historical Fiction,Before We Were Free
3.89,18,0821739948,Greg Matthews,,,Zebra,0,,,,Fiction,One True Thing
4.09,"128,242",0099512238,Leo Tolstoy,,,Vintage Classics,"5,632",,,1869,Fiction,"Война и миръ , Voyna i mir"
3.54,617,055329220X,Helen B. Andelin,,,Bantam,147,,,1963,Non Fiction,Fascinating Womanhood
3.84,780,9751406781,Ayşe Kulin,,,Remzi Kitabevi,14,,,1999,Asian Literature,Sevdalinka
4.30,561,,C.M. Owens,,,C.M. Owens,33,,,,Romance,B00MTB613S
3.92,"74,174",0670030643,Jasper Fforde,,374,Penguin Putnam,"6,693",,,January 1st 2001,Mystery,The Eyre Affair
4.13,"45,075",,Kerstin Gier,,,Henry Holt and Co.,"5,119",,,January 6th 2009,Young Adult,"Rubinrot (Edelstein Trilogie, #1)"
3.78,759,0425219267,Candace Havens,,,Berkley Trade,91,,,,Fantasy,Like a Charm
4.05,"310,786",0141439769,Lewis Carroll,,,Penguin Classics,"5,701",,,1865,Classics,"Alice's Adventures in Wonderland / Through the Looking-Glass, and What Alice Found There"
3.62,"1,891",0802138489,Will Self,,,Grove Press,90,,,2000,Fiction,How the Dead Live
4.66,97,http://forums.sennadar.com,James Galloway,,,,4,,,January 1st 2007,Science Fiction,English
4.15,"6,466",0140250913,Laurie Garrett,,,Penguin Books,251,,,1994,Science,The Coming Plague: Newly Emerging Diseases in a World Out of Balance
3.91,"1,402",,Mara Jacobs,,,Mara Jacobs,75,,,October 6th 2012,Romance,9780985258610
4.10,"5,265",,Ella Frank,,,"Amazon Digital Services, Inc.",505,,,,Romance,B00B7RU1G8
4.31,54,1851684956,William C. Chittick,,,Oneworld Publications,12,,,2007,Religion,"Science of the Cosmos, Science of the Soul: The Pertinence of Islamic Cosmology in the Modern World"
4.18,"232,452",1844080382,Daphne du Maurier,,,Virago Press (UK),"10,224",,,1938,Classics,Rebecca
4.38,"139,354",0743210891,Stephen King,,,Scribner,"3,273",Bram Stoker Award for Best Novel (1996),,1996,Fiction,The Green Mile
4.21,921,0739451847,Roger Zelazny,,900,SFBC,16,,,,Fantasy,The Second Chronicles of Amber
3.86,"38,525",0679767398,Haruki Murakami,,,Vintage,"1,988",,,1992,Fiction,"国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]"
4.21,"1,661,338",0261103342,J.R.R. Tolkien,,276,HarperCollins,"28,864",New York Herald Tribune Best Juvenile Story,,1937,Classics,The Hobbit
4.05,"1,655",,Stuart Gibbs,,,Simon & Schuster Books for Young Readers,254,,,,Mystery,"1442421827
(ISBN13: 9781442421820)"
3.12,77,,إيهاب معوض,,,الكرمة للنشر,15,,,,,9789776467194
4.10,"297,641",0450411435,Stephen King,,,New English Library,"6,667",,,January 1st 1986,Horror,It
4.06,"7,464",3423260149,Matt Haig,,,dtv,"1,434",,,July 2nd 2013,Science Fiction,The Humans
4.27,"6,202",,T. Torrest,,,,795,,,December 29th 2012,New Adult,Remember When
3.74,539,,Lúcia Machado de Almeida,,,,11,,,1972,Fiction,O Escaravelho do Diabo
4.15,519,1590170512,John Collier,,,NYRB Classics,65,,,1951,Short Stories,Fancies and Goodnights
4.46,26,0966659201,Mike DeCapite,,,Sparkle Street Books,4,,,,Fiction,Through The Windshield
3.77,"2,268",1573920320,Francis Bacon,,,Prometheus Books,48,,,1597,Philosophy,Essayes: Religious Meditations. Places of Perswasion and Disswasion. Seene and Allowed.
4.35,119,0152325646,Eloise Jarvis McGraw,,,Harcourt,22,,,,Young Adult,Greensleeves
3.80,"2,938",0609809431,Paul Feig,,,Three Rivers Press,230,,,2002,Humor,Kick Me: Adventures in Adolescence
3.95,"2,546",0553281003,Marjorie Holmes,,,Bantam,335,,,January 1st 1972,Historical Fiction,Two From Galilee: The Story Of Mary And Joseph
4.20,627,0743230000,Don DeLillo,,,Scribner,101,,,October 9th 2001,Fiction,Pafko at the Wall
4.21,234,0140191917,Arthur Koestler,,,Arkana/Penguin,19,,,1964,Philosophy,The Act of Creation
4.33,"1,656",0061139742,Allen Ginsberg,,1189,HarperCollins Publishers,40,,,,Poetry,Collected Poems 1947-1997
3.94,31,0140061886,Peter De Vries,,,Penguin Books,5,,,June 1st 1973,Fiction,Forever Panting
3.71,559,0060555254,Francine Prose,,,Harper Perennial,88,,,September 1st 2002,Non Fiction,The Lives of the Muses: Nine Women & the Artists They Inspired
3.48,61,0976539713,Rowena Beaumont Cherry,,,New Concepts Publishing,6,,,2005,Romance,Mating Net
4.05,"1,186",1587152851,Lawrence Watt-Evans,,,Wildside Press,45,,,1987,Fantasy,With A Single Spell
3.59,463,140007942X,Stephen Wright,,,Vintage,54,,,1994,Fiction,Going Native
3.14,204,1595141189,Emily Gould,,,Razorbill,33,,,May 1st 2007,Young Adult,Hex Education
3.07,129,0970312512,Robert Lasner,,,Ig Publishing,9,,,March 19th 2002,Fiction,For Fucks Sake
3.80,10,1881471578,Nava Renek,,,Spuyten Duyvil,2,,,,Fiction,Spiritland
3.17,40,,Carry van Bruggen,,,Maarten Muntinga,2,,,1927,Literature,Eva
3.74,366,0375507558,Pamela Gien,,,Random House,80,,,January 2003,Book Club,The Syringa Tree: A Novel
4.43,"1,013",1580085792,Paul Stamets,,,Ten Speed Press,110,,,2005,Non Fiction,Mycelium Running: How Mushrooms Can Help Save the World
3.91,"1,851",0375713875,V.S. Naipaul,,,Vintage,216,,,June 1st 1959,Fiction,Miguel Street
4.12,"6,035",1416550011,Richard Paul Evans,,,Simon & Schuster,569,,,September 27th 2007,Holiday,The Gift
3.99,808,0921451040,Chester Brown,,,Vortex Comics,81,,,,Sequential Art,ED The Happy Clown (A Yummy Fur Book)
3.95,"15,030",044657967X,Nelson DeMille,,,Grand Central Publishing,776,,,,Fiction,Wild Fire
4.22,"7,622",0743254430,Adrian Nicole LeBlanc,,,Scribner,"1,102",,,January 28th 2003,Non Fiction,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx"
4.11,969,0140054332,Robertson Davies,,,Penguin Books,45,,,1954,Fiction,"Leaven of Malice (The Salterton Trilogy, #2)"
4.07,117,0800758447,Larry Huntsperger,,,Fleming H. Revell Company,22,,,,Christian,The Fisherman
3.96,518,0140191895,Aleister Crowley,,,Penguin Books,29,,,January 1st 1969,Occult,The Confessions of Aleister Crowley: An Autohagiography
3.84,"4,777",0801013003,David Kinnaman,,,Baker Books,402,,,,Christian,unChristian: What a New Generation Really Thinks about Christianity and Why It Matters
4.07,"2,062",,أحمد خالد توفيق,,,المؤسسة العربية الحديثة,45,,,,Horror,أسطورة إيجور
3.39,148,0802142397,David Mura,,,Grove Press,16,,,March 1991,Autobiography,Turning Japanese: Memoirs of a Sansei
4.07,"1,031",1560976551,Jason,,,Fantagraphics,59,,,2004,Sequential Art,Je vais te montrer quelque chose
3.83,"2,544",0811200213,Jean Cocteau,,,New Directions Publishing Corporation (NY),126,,,1929,Cultural,Les Enfants terribles
4.05,"7,136",0143039474,John Steinbeck,,,Penguin Classics,442,,,1954,Fiction,Sweet Thursday
4.58,71,160641027X,Mark Mabry,,,Reflections Media Group,24,,,,Religion,Reflections of Christ
4.37,19,144047513X,M. Andrew Sprong,,,Createspace,4,,,January 1st 2008,Fantasy,Haley Cork and the Blue Door: The Doors of Veselago
5.00,1,0963559184,Carl A. Flecker,,,,1,,,,,In search of the excellent self: Personal health and integrity as a guide to a life of choice
4.39,67,0963233661,Mary J. Ruwart,,,Sunstar Press,10,,,,Politics,Healing Our World in an Age of Aggression
3.67,6,0385230605,Sharon Sparling,,,Doubleday Canada,1,,,,,Glass Mountain
3.95,405,0006392865,Don Aker,,,Not Avail,40,,,January 1st 2003,Young Adult,First Stone
3.74,"15,111",0385512058,Keith Ferrazzi,,,Crown Business,597,,,January 1st 2005,Non Fiction,"Never Eat Alone: And Other Secrets to Success, One Relationship at a Time"
4.15,781,0231081618,Burton Watson,,,Columbia University Press,27,,,1975,Religion,The Lotus Sutra
4.67,3,0252073525,Rick Kuhn,,,University of Illinois Press,0,,,,,Henryk Grossman and the Recovery of Marxism
3.93,43,0743406214,Edward M. Hallowell,,,Gallery Books,8,,,1999,Psychology,"Connect: 12 Vital Ties That Open Your Heart, Lengthen Your Life, and Deepen Your Soul"
4.37,35,0907871178,Janina David,,,Eland,6,,,July 30th 1981,Non Fiction,A Square of Sky: Memoirs of a Wartime Childhood
3.99,514,0465054900,Cristina Page,,,Basic Books,62,,,January 30th 2006,Feminism,"How the Pro-choice Movement Saved America: Freedom, Politics, And the War on Sex"
4.29,"1,704",0060854030,Joe Posnanski,,,William Morrow,171,,,,Sports,The Soul of Baseball: A Road Trip Through Buck O'Neil's America
3.73,88,071812040X,Evan Hunter,,,Crown Publishers,9,,,,Fiction,"Love, Dad"
3.92,"5,917",045146057X,Rachel Caine,,,Roc,214,,,,Fantasy,Windfall
3.77,"15,244",0399155430,Erica Bauermeister,,,Putnam Adult,"3,018",,,January 1st 2009,Fiction,The School of Essential Ingredients
3.82,"2,711",0156026996,Jimmy Buffett,,,Mariner Books,192,,,1992,Fiction,Where Is Joe Merchant?
4.07,15,0810941538,Thomas S. Buechner,,,Harry N. Abrams,2,,,,Art,How I Paint: Secrets of a Sunday Painter
3.68,818,0449149080,Kristin Hannah,,,Ballantine Books,62,,,,Romance,When Lightning Strikes
5.00,2,,John A. Andrews,,,Createspace,0,,,,,Dare To Make A Difference (Success 101) The 52 Weeks Goal Setting Quest
4.09,"3,952",0140139397,Wallace Stegner,,576,Penguin,449,,,1943,Fiction,The Big Rock Candy Mountain
3.57,"4,210",0330314912,Cormac McCarthy,,,Picador USA,334,,,January 1st 1965,Fiction,The Orchard Keeper
3.50,"2,428",9029067357,Jan Wolkers,,,Meulenhoff,49,,,1967,Fiction,Turks Fruit
4.11,"6,206",0865475873,William McDonough,,,North Point Press,667,,,2002,Design,Cradle to Cradle: Remaking the Way We Make Things
4.38,718,219401176,علي الطنطاوي,ذكريات علي الطنطاوي,416,دار المنارة,84,,,,Biography,ذكريات علي الطنطاوي
4.33,46,1882723031,Carol Lynn Pearson,,,Gold Leaf Press (WA),9,,,1992,Poetry,Women I Have Known and Been
3.18,177,,Dewi Pravitasari,,,,42,,,,Womens Fiction,Being 20 something is hard!
3.89,"2,224",1401303226,Andrew Bridge,,,Hachette Books,408,,,January 1st 2008,Autobiography,Hope's Boy
4.48,21,0595130674,James E. Lovelock,,,iUniverse,2,,,September 1996,Science,Earthdance: Living Systems in Evolution
3.65,"3,794",0679751343,A.S. Byatt,,,Vintage Books,208,,,1992,Fiction,Angels & Insects: Two Novellas
2.88,8,207038912X,Emmanuèle Bernheim,,,Gallimard Education,0,,,1985,,"Le Cran D'Arret (Fiction, Poetry & Drama)"
5.00,3,,Mauro Guilherme Pinheiro Koury,,,Editora CRV,2,,,2009,,9788562480058
4.06,435,0470195592,Steve Zaffron,,,Jossey-Bass,49,,,2009,Business,The Three Laws of Performance: Rewriting the Future of Your Organization and Your Life (J-B Warren Bennis Series)
3.68,646,061849491X,Hillary Frank,,,HMH Books for Young Readers,80,,,October 1st 2004,Young Adult,I Can't Tell You
3.03,"1,107",1846571529,Karin Slaughter,,,AudioGO,131,,,May 27th 2008,Thriller,Martin Misunderstood
3.96,"2,077",9793269278,Takashi Matsuoka,,,Qanita,206,,,2002,Historical Fiction,Cloud of Sparrows
4.07,"2,113",0439130247,Lauren Brooke,,,Scholastic Paperbacks,54,,,October 8th 1999,Animals,"Breaking Free (Heartland, #3)"
4.36,"1,653",0553378767,Maggie Callanan,,,Bantam,282,,,January 1st 1992,Non Fiction,"Final Gifts: Understanding the Special Awareness, Needs, and Communications of the Dying"
3.68,99,0385008457,Norah Lofts,,,Doubleday,10,,,,Historical Fiction,"A Rose for Virtue: The Very Private Life of Hortense, Stepdaughter of Napoleon I, Mother of Napoleon III"
4.05,"4,535",0140280499,Edwidge Danticat,,,Penguin Books,423,,,October 4th 1988,Fiction,The Farming of Bones
3.76,828,0800759990,L.A. Kelly,,,Fleming H. Revell Company,82,,,,Fantasy,Tahn: A Novel
4.10,422,,Romain Rolland,,,انتشاراتِ فردوس,24,,,1911,Novels,Jean-Christophe
5.00,1,,Carol Denise Mitchell,,,,0,,,,,"0978625838
(ISBN13: 9780978625832)"
4.02,"2,828",0758203403,Lori Foster,,,Kensington,64,,,September 2004,Romance,"Just a Hint - Clint (Visitation, North Carolina, #4)"
4.54,35,,Michelle Sutton,Danger at the Door,,"Desert Breeze Publishing, Inc",16,Sierra Vista,,July 31st 2009,Christian,Danger at the Door
4.09,"2,240",141430580X,Tim F. LaHaye,,,Tyndale House Publishers,85,,,2005,Christian,The Rapture: In the Twinkling of an Eye
3.07,147,0385498942,Elizabeth Stuckey-French,,,Doubleday,29,,,July 7th 1999,Fiction,Mermaids on the Moon: A Novel
3.89,"1,380",006107344X,Greg Egan,,,Eos,89,,,2002,Science Fiction,Schild's Ladder
4.43,"1,724",0758212577,Wahida Clark,,,Dafina,50,,,January 1st 2008,Urban,Sleeping With The Enemy
4.15,155,9770904961,Yusuf al-Qaradawi - يوسف القرضاوي,,,دار الشروق,17,,,January 1st 2011,Religion,كيف نتعامل مع القرآن العظيم ؟
4.21,92,0349130132,Bernice Rubens,,,"Little, Brown Book Group",14,,,,Fiction,Brothers
4.04,45,1890132225,David Budbill,,,Chelsea Green Publishing Company,4,,,1991,Poetry,Judevine
4.35,"1,691",0060611561,Frederick Buechner,,,HarperOne,107,,,October 26th 1977,Religion,"Telling the Truth: The Gospel as Tragedy, Comedy, and Fairy Tale"
4.02,51,0813341981,James Hughes,,,Basic Books,3,,,October 26th 2004,Non Fiction,Citizen Cyborg: Why Democratic Societies Must Respond to the Redesigned Human of the Future
3.78,456,0552135763,Catherine Cookson,,,Corgi,20,,,1989,Historical Fiction,Black Candle
3.84,"1,307",0060652861,Madeleine L'Engle,,,HarperOne,107,,,January 1st 1996,Fiction,A Live Coal In The Sea
4.28,852,1416546758,Miasha,,,Pocket Books,40,,,March 28th 2006,Cultural,Secret Society
4.07,858,9023656784,Nescio,,,Nijgh & Van Ditmar,22,,,1918,Fiction,"De Uitvreter, Titaantjes, Dichtertje, Mene Tekel"
4.47,40,0007110634,C.S. Lewis,,,Collins Educational,3,,,,Fantasy,The Complete Chronicles of Narnia: Study Guide
3.40,40,1400082277,Wayne Johnson,,,Three Rivers Press,10,,,2004,Fiction,The Devil You Know: A Novel
3.76,"1,031",0375858954,Pierdomenico Baccalario,,,Random House Books for Young Readers,154,,,January 1st 2006,Fantasy,L'anello di fuoco
4.17,"1,198",0849944309,Colleen Coble,,,Thomas Nelson,57,,,2004,Christian Fiction,Beyond a Doubt: A Rock Harbor Novel-Repackage (Rock Harbor)
3.77,"9,729",0061573132,James Frey,,,Harper,"1,282",,,May 12th 2008,Fiction,Bright Shiny Morning
3.80,"1,153",9770258024,مصطفى محمود,,,دار المعارف,126,,,,Religion,التوراة
3.74,"13,870",0345418522,Piers Anthony,,,Del Rey,132,,,December 1981,Fantasy,"Centaur Aisle (Xanth, #4)"
3.51,195,9797801780,Karla M. Nashar,,,Gagas Media,28,,,,Asian Literature,From Batavia With Love
3.73,"1,694",0571237770,Marcel Theroux,,,Faber and Faber,297,,,,Fiction,Far North
3.80,"2,503",0684855887,Charles R. Johnson,,,Scribner,178,,,1990,Fiction,Middle Passage
3.71,38,0671005715,Herbert Reaske,,,Monarch Press,3,,,,,Leo Tolstoy's Anna Karenina
4.21,"1,195",1844163288,Dan Abnett,,,Games Workshop(uk),14,,,December 1st 2002,Science Fiction,Straight Silver
4.08,210,0140507566,Barbara Cooney,,,Puffin,15,,,October 1st 1988,Childrens,Island Boy (Picture Puffins)
3.72,254,0771098677,Marie-Claire Blais,,,New Canadian Library,24,,,1959,Cultural,La belle bête
4.00,96,037351199X,Betty Neels,,219,Harlequin Books,7,,,1974,Romance,The Gemel Ring
3.78,507,1423104943,Kate Forsyth,,,Hyperion Books for Children,51,,,November 10th 2007,Fiction,The Gypsy Crown
3.98,"3,591",0425217167,Mari Mancusi,,,Berkley Trade,128,,,,Paranormal,"Girls That Growl (Blood Coven, #3)"
5.00,2,,Charles Dickens,,,General Books,0,,,December 20th 2009,,"1151320307
(ISBN13: 9781151320308)"
3.22,"2,474",0060787112,Joanne Harris,,,William Morrow Paperbacks,212,,,1994,Fiction,"Sleep, Pale Sister (P.S.)"
3.96,389,0141185015,Wallace Stegner,,,Penguin Classics,56,,,October 28th 1962,Non Fiction,"Wolf Willow: A History, a Story, and a Memory of the Last Plains Frontier"
3.86,"16,151",0752849522,Maeve Binchy,,,Orion,598,,,2002,Fiction,Quentins
3.39,207,0755339894,Marisa Mackle,,,Little Black Dress,19,,,,Womens Fiction,Confessions of an Air Hostess (Little Black Dress)
3.74,"3,662",0767908163,Mario Livio,,,Broadway Books,233,,,2002,Science,"The Golden Ratio: The Story of Phi, the World's Most Astonishing Number"
3.84,"3,518",1599982137,Annmarie McKenna,,,Samhain Publishing,102,,,May 2006,Adult Fiction,Blackmailed
3.95,"10,655",0446611913,Nelson DeMille,,,Vision,526,,,January 1st 2002,Fiction,Up Country
3.97,"11,552",0440222680,Harlan Coben,,,Dell,525,Barry Award Nominee for Best Paperback Original (1997),,1996,Mystery,Fade Away
3.34,172,0385730926,Louise Plummer,,,Delacorte Books for Young Readers,50,,,January 1st 2007,Young Adult,Finding Daddy
4.23,52,0915132729,Eknath Easwaran,,,Nilgiri Press,5,,,1992,Spirituality,Dialogue with Death: A Journey Through Consciousness
3.42,"3,800",1862070962,Nicholson Baker,,,Granta Books,332,,,1992,Fiction,Vox
3.79,"2,469",1400033349,Haven Kimmel,,,Anchor,403,,,January 1st 2002,Fiction,The Solace of Leaving Early
3.88,"12,154",0670021156,Greg Mortenson,,,Viking Adult,"1,692",,,2009,Non Fiction,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan"
4.00,"19,359",0061002828,Clive Barker,,,HarperTorch,636,,,1986,Horror,The Hellbound Heart
4.13,547,0060936142,Michael J. Nelson,,,It Books,44,,,2002,Humor,Mike Nelson's Mind over Matters
3.47,"1,879",0307277348,Kate Christensen,,,Anchor,429,,,2007,Fiction,The Great Man
4.04,55,1578152593,Charles Dickens,,,Media Books Audio Publishing,4,,,1859,Classics,Charles Dickens Classics: A Tale of Two Cities and Oliver Twist
3.18,"4,446",0330491660,Anita Diamant,,,Pan MacMillan,546,,,2001,Fiction,Good Harbor
5.00,2,,Geraldo Tomazela Filho,,221,Flamage,2,,,2007,,Portuguese
4.04,"2,106",0380804883,Pearl Cleage,,,HarperCollins Publishers,94,,,July 1st 2001,Fiction,I Wish I Had a Red Dress
3.98,289,0140190589,Pyotr Uspensky,,,Penguin Books,28,,,January 30th 1972,Fiction,Strange Life of Ivan Osokin: A Novel (Arkana S.)
3.62,"1,313",0982272588,Abra Ebner,Knight Angels,,Crimson Oak Publishing LLC,121,,,April 7th 2010,Young Adult,"Book of Love (Knight Angels, #1)"
4.26,61,0710304986,Bernard Heuvelmans,,,Routledge,11,,,1955,Science,On the Track of Unknown Animals
4.00,"5,898",,Elizabeth George,,,Bantam Books,195,,,January 1st 1997,Mystery,"0553575090
(ISBN13: 9780553575095)"
3.91,11,0449143414,Graham Diamond,,,Fawcett,1,,,,,Captain Sinbad
4.04,"4,556",0451462874,Devon Monk,,,Roc,183,,,January 1st 2009,Fantasy,"Magic in the Shadows (Allie Beckstrom, #3)"
3.83,"1,636",0440243254,Belva Plain,,,Dell,27,,,July 1st 1989,Fiction,Blessings
3.59,17,,S. Jean Brenner,,,Createspace,7,,,,,"1450548342
(ISBN13: 9781450548342)"
3.70,"4,449",0671721755,Piers Anthony,,,Baen Books,72,,,1993,Fantasy,If I Pay Thee Not In Gold
3.92,"1,541",0679743685,Jack Miles,,,Vintage,123,,,1995,Religion,God: A Biography
4.22,638,0375758216,Walter Payton,,,Random House Trade Paperbacks,72,,,January 1st 2000,Sports And Games,Never Die Easy: The Autobiography of Walter Payton
3.88,"3,265",,بهاء طاهر,,,دار الآداب,328,,,1991,Novels,خالتي صفية والدير
4.25,255,0140281592,Peter Nabokov,,,Penguin Books,15,,,1978,History,"Native American Testimony: Chronicle Indian White Relations from Prophecy Present, 1492 2000 (rev Edition)"
4.52,21,1571744169,Alan Cohen,,,Hampton Roads Publishing Company,3,,,June 10th 2003,,Mr Everit's Secret: What I Learned from the World's Richest Man
4.38,16,0816306842,Joy Swift,,,Pacific Press Publishing Association,1,,,,,They're All Dead Aren't They? A Grieving Mother's Journey Toward Hope
3.88,949,0829421564,Morris L. West,,,Loyola Classics,64,,,1959,Fiction,The Devil's Advocate
3.26,387,0060813148,Laura Kasischke,,,HarperCollins Publishers,58,,,May 5th 2006,Young Adult,Boy Heaven
4.03,37,,Lance Parkin,,,Mad Norwegian Press,5,,,November 12th 2004,Science Fiction,"0972595961
(ISBN13: 9780972595964)"
3.92,"6,037",0316154393,Jen Calonita,,,"Little, Brown Young Readers",204,,,May 1st 2007,Young Adult,On Location
4.42,12,,L.T. Suzuki,,,Smashwords,5,,,2003,,2940000804100
3.65,202,3453520955,Andreas Eschbach,,,,4,,,2001,Science Fiction,Quest
4.12,"9,557",0452276721,Pat Barker,,288,A William Abrahams Book/Plume,319,Man Booker Prize (1995),,1995,Historical Fiction,The Ghost Road
4.34,"4,351",0143037757,Tony Judt,,,Penguin Books,366,,,October 18th 1999,History,Postwar: A History of Europe Since 1945
4.11,"7,160",1615813799,Marie Sexton,Coda Books,,Dreamspinner Press,685,Colorado,Goodreads Choice Nominee for Romance (2010),January 7th 2010,Romance,Promises
3.82,"2,285",0743259203,Indra Sinha,,,Simon & Schuster,218,,,,Fiction,Animal's People
